2024_12_08_T17:53:15 -  finished initateHouses in 0.20289206504821777 seconds
2024_12_08_T17:53:16 -  finished initiateHouseholds in 0.44896697998046875 seconds
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
2024_12_08_T17:53:16 -  All houses for rental were assigned in Amadora
