2024_11_19_T21:14:07 -  finished initateHouses in 0.5251748561859131 seconds
2024_11_19_T21:14:08 -  finished initiateHouseholds in 0.7155048847198486 seconds
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
2024_11_19_T21:14:08 -  All houses for rental were assigned in Amadora
