2024_10_07_T20:21:55 -  finished initateHouses in 0.44828009605407715 seconds
2024_10_07_T20:21:56 -  finished initiateHouseholds in 0.581367015838623 seconds
2024_10_07_T20:21:56 -  finished assignHousesToHouseholds in 0.7037110328674316 seconds
2024_10_07_T20:21:58 -  Metrics: sum_wealth took 9.5367431640625e-7
2024_10_07_T20:21:59 -  Metrics: wealth_distribution took 5.9604644775390625e-6
2024_10_07_T20:21:59 -  Metrics: money_distribution took 5.0067901611328125e-6
2024_10_07_T20:21:59 -  Metrics: size_distribution took 6.9141387939453125e-6
2024_10_07_T20:21:59 -  Metrics: age_distribution took 5.0067901611328125e-6
2024_10_07_T20:22:00 -  Metrics: sum_wealth took 0.00014495849609375
2024_10_07_T20:22:00 -  Metrics: wealth_distribution took 0.00828409194946289
2024_10_07_T20:22:00 -  Metrics: money_distribution took 0.0019719600677490234
2024_10_07_T20:22:00 -  Metrics: size_distribution took 0.005777120590209961
2024_10_07_T20:22:00 -  Metrics: age_distribution took 0.0017540454864501953
2024_10_07_T20:22:06 -  Model step started
2024_10_07_T20:22:06 -  clearHangingSupplies started
2024_10_07_T20:22:06 -  clearHangingSupplies took 0.0032699108123779297
2024_10_07_T20:22:06 -  clearHangingRentalSupplies started
2024_10_07_T20:22:06 -  clearHangingRentalSupplies took 0.007503986358642578
2024_10_07_T20:22:06 -  clearHouseMarket started
2024_10_07_T20:22:07 -  clearHouseMarket - first block took 0.789492130279541
2024_10_07_T20:22:07 -  clearHouseMarket - second block took 0.1539170742034912
2024_10_07_T20:22:07 -  clearHouseMarket - third block took 0.007848978042602539
2024_10_07_T20:22:07 -  clearRentalMarket started
2024_10_07_T20:22:07 -  clearRentalMarket - first block took 0.37549710273742676
2024_10_07_T20:22:07 -  clearRentalMarket - second block took 0.031713008880615234
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Cascais, LessThan125)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Lisboa, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Lisboa, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Loures, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Loures, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Mafra, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Odivelas, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Oeiras, LessThan125)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (VilaFrancaDeXira, LessThan50)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Almada, LessThan50)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Almada, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Almada, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Barreiro, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Montijo, LessThan50)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Palmela, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, LessThan75)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Sesimbra, More)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Setubal, LessThan125)
2024_10_07_T20:22:08 -  Pushed house into housesBuiltPerRegion (location,size) = (Setubal, LessThan50)
2024_10_07_T20:22:08 -  Model step took 1.5923409461975098 seconds
2024_10_07_T20:22:08 -  Metrics: sum_wealth took 0.00015497207641601562
2024_10_07_T20:22:08 -  Metrics: wealth_distribution took 0.0021309852600097656
2024_10_07_T20:22:08 -  Metrics: money_distribution took 0.0022668838500976562
2024_10_07_T20:22:08 -  Metrics: size_distribution took 0.001425027847290039
2024_10_07_T20:22:08 -  Metrics: age_distribution took 0.0014100074768066406
2024_10_07_T20:22:14 -  Model step started
2024_10_07_T20:22:14 -  clearHangingSupplies started
2024_10_07_T20:22:14 -  clearHangingSupplies took 0.009041070938110352
2024_10_07_T20:22:14 -  clearHangingRentalSupplies started
2024_10_07_T20:22:14 -  clearHangingRentalSupplies took 5.412101745605469e-5
2024_10_07_T20:22:14 -  clearHouseMarket started
2024_10_07_T20:22:15 -  clearHouseMarket - first block took 0.7964088916778564
2024_10_07_T20:22:15 -  clearHouseMarket - second block took 0.007919073104858398
2024_10_07_T20:22:15 -  clearHouseMarket - third block took 0.0005500316619873047
2024_10_07_T20:22:15 -  clearRentalMarket started
2024_10_07_T20:22:15 -  clearRentalMarket - first block took 0.026600122451782227
2024_10_07_T20:22:15 -  clearRentalMarket - second block took 0.0010650157928466797
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, LessThan50)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Lisboa, LessThan75)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Lisboa, LessThan50)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Odivelas, LessThan50)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Odivelas, LessThan75)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Odivelas, LessThan50)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Almada, LessThan75)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Moita, LessThan75)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Palmela, LessThan75)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, LessThan125)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, LessThan75)
2024_10_07_T20:22:15 -  Pushed house into housesBuiltPerRegion (location,size) = (Setubal, LessThan125)
2024_10_07_T20:22:15 -  Model step took 0.9371969699859619 seconds
2024_10_07_T20:22:15 -  Metrics: sum_wealth took 0.00015401840209960938
2024_10_07_T20:22:15 -  Metrics: wealth_distribution took 0.001986980438232422
2024_10_07_T20:22:15 -  Metrics: money_distribution took 0.0019202232360839844
2024_10_07_T20:22:15 -  Metrics: size_distribution took 0.0014460086822509766
2024_10_07_T20:22:15 -  Metrics: age_distribution took 0.0015659332275390625
2024_10_07_T20:22:20 -  Model step started
2024_10_07_T20:22:20 -  clearHangingSupplies started
2024_10_07_T20:22:20 -  clearHangingSupplies took 0.00038504600524902344
2024_10_07_T20:22:20 -  clearHangingRentalSupplies started
2024_10_07_T20:22:20 -  clearHangingRentalSupplies took 7.915496826171875e-5
2024_10_07_T20:22:20 -  clearHouseMarket started
2024_10_07_T20:22:21 -  clearHouseMarket - first block took 0.7643671035766602
2024_10_07_T20:22:21 -  clearHouseMarket - second block took 0.008671998977661133
2024_10_07_T20:22:21 -  clearHouseMarket - third block took 0.0005490779876708984
2024_10_07_T20:22:21 -  clearRentalMarket started
2024_10_07_T20:22:21 -  clearRentalMarket - first block took 0.037078142166137695
2024_10_07_T20:22:21 -  clearRentalMarket - second block took 0.0016388893127441406
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Lisboa, LessThan75)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Alcochete, LessThan125)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Alcochete, LessThan50)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Alcochete, LessThan50)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Barreiro, LessThan75)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Barreiro, LessThan125)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Palmela, More)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, LessThan125)
2024_10_07_T20:22:21 -  Pushed house into housesBuiltPerRegion (location,size) = (Seixal, LessThan50)
2024_10_07_T20:22:21 -  Model step took 0.8845868110656738 seconds
2024_10_07_T20:22:21 -  Metrics: sum_wealth took 0.00012993812561035156
2024_10_07_T20:22:21 -  Metrics: wealth_distribution took 0.001964092254638672
2024_10_07_T20:22:21 -  Metrics: money_distribution took 0.0019099712371826172
2024_10_07_T20:22:21 -  Metrics: size_distribution took 0.0015559196472167969
2024_10_07_T20:22:21 -  Metrics: age_distribution took 0.001641988754272461
2024_10_07_T20:22:27 -  Model step started
2024_10_07_T20:22:27 -  clearHangingSupplies started
