2024_10_20_T21:29:23 -  finished initateHouses in 0.5384271144866943 seconds
2024_10_20_T21:29:24 -  finished initiateHouseholds in 0.7234079837799072 seconds
2024_10_20_T21:29:24 -  finished assignHousesToHouseholds in 0.8920910358428955 seconds
2024_10_20_T21:29:26 -  Metrics: sum_wealth took 9.5367431640625e-7
2024_10_20_T21:29:27 -  Metrics: wealth_distribution took 3.814697265625e-6
2024_10_20_T21:29:27 -  Metrics: money_distribution took 3.0994415283203125e-6
2024_10_20_T21:29:27 -  Metrics: size_distribution took 3.0994415283203125e-6
2024_10_20_T21:29:27 -  Metrics: age_distribution took 4.0531158447265625e-6
2024_10_20_T21:29:28 -  Metrics: sum_wealth took 0.0005350112915039062
2024_10_20_T21:29:28 -  Metrics: wealth_distribution took 0.013783931732177734
2024_10_20_T21:29:28 -  Metrics: money_distribution took 0.007346153259277344
2024_10_20_T21:29:28 -  Metrics: size_distribution took 0.00988006591796875
2024_10_20_T21:29:28 -  Metrics: age_distribution took 0.006304025650024414
2024_10_20_T21:29:49 -  Model step started
2024_10_20_T21:29:49 -  clearHangingSupplies started
2024_10_20_T21:29:49 -  clearHangingSupplies took 0.004377126693725586
2024_10_20_T21:29:49 -  clearHangingRentalSupplies started
2024_10_20_T21:29:49 -  clearHangingRentalSupplies took 0.002006053924560547
2024_10_20_T21:29:49 -  clearHouseMarket started
2024_10_20_T21:33:23 -  clearHouseMarket - first block took 213.79516005516052
2024_10_20_T21:33:23 -  clearHouseMarket - second block took 0.13544607162475586
2024_10_20_T21:33:23 -  clearHouseMarket - third block took 0.011327981948852539
2024_10_20_T21:33:23 -  clearRentalMarket started
2024_10_20_T21:33:23 -  clearRentalMarket - first block took 0.058290958404541016
2024_10_20_T21:33:23 -  clearRentalMarket - second block took 9.059906005859375e-6
2024_10_20_T21:33:25 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, LessThan50)
2024_10_20_T21:33:25 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, LessThan50)
2024_10_20_T21:33:25 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, LessThan50)
2024_10_20_T21:33:25 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, LessThan75)
2024_10_20_T21:33:25 -  Pushed house into housesBuiltPerRegion (location,size) = (Amadora, LessThan125)
