2024_11_26_T21:04:55 -  finished initateHouses in 0.5687508583068848 seconds
2024_11_26_T21:04:56 -  finished initiateHouseholds in 0.8233108520507812 seconds
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
2024_11_26_T21:04:56 -  All houses for rental were assigned in Amadora
