2024_12_13_T10:32:13 -  finished initateHouses in 0.03251814842224121 seconds
2024_12_13_T10:32:14 -  finished initiateHouseholds in 0.2783651351928711 seconds
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
2024_12_13_T10:32:14 -  All houses for rental were assigned in Oeiras
