2024_11_19_T17:41:01 -  finished initateHouses in 0.4948868751525879 seconds
2024_11_19_T17:41:02 -  finished initiateHouseholds in 0.6557679176330566 seconds
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
2024_11_19_T17:41:02 -  All houses for rental were assigned in Lisboa
