2024_11_17_T22:10:44 -  finished initateHouses in 0.6804490089416504 seconds
2024_11_17_T22:10:45 -  finished initiateHouseholds in 0.8920068740844727 seconds
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
2024_11_17_T22:10:45 -  All houses for rental were assigned in Lisboa
