2025_01_12_T17:16:00 -  finished initateHouses in 0.11481595039367676 seconds
2025_01_12_T17:16:01 -  finished initiateHouseholds in 0.546942949295044 seconds
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
2025_01_12_T17:16:02 -  All houses for rental were assigned in Palmela
