2024_12_18_T13:18:52 -  finished initateHouses in 0.031697988510131836 seconds
2024_12_18_T13:18:53 -  finished initiateHouseholds in 0.2353668212890625 seconds
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
2024_12_18_T13:18:53 -  All houses for rental were assigned in VilaFrancaDeXira
