2024_12_01_T16:59:59 -  finished initateHouses in 1.921550989151001 seconds
2024_12_01_T17:00:00 -  finished initiateHouseholds in 2.422287940979004 seconds
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All home owners were assigned in Amadora
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All home owners were assigned in Cascais
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Lisboa
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All home owners were assigned in Loures
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Mafra
2024_12_01_T17:00:00 -  All home owners were assigned in Mafra
2024_12_01_T17:00:00 -  All home owners were assigned in Mafra
2024_12_01_T17:00:00 -  All home owners were assigned in Mafra
2024_12_01_T17:00:00 -  All home owners were assigned in Mafra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All home owners were assigned in Odivelas
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All home owners were assigned in Oeiras
2024_12_01_T17:00:00 -  All houses for rental were assigned in Sintra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Sintra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Sintra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Sintra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Sintra
2024_12_01_T17:00:00 -  All houses for rental were assigned in Sintra
